guest_id,customer_key,preferred_room_type,smoking_preference,special_request,created_at
CUS0003942,3942,EXC,Non-Smoking,Late Check-In,2026-02-15
CUS0003943,3943,DLX,Non-Smoking,Late Check-In,2025-12-30
CUS0003944,3944,STD,Non-Smoking,Late Check-In,2025-10-18
CUS0003945,3945,STD,Smoking,Late Check-In,2024-07-03
CUS0003946,3946,SUT,Smoking,High Floor,2026-03-25
CUS0003947,3947,EXC,Non-Smoking,High Floor,2024-12-14
CUS0003948,3948,SUP,Non-Smoking,None,2025-10-16
CUS0003949,3949,DLX,Non-Smoking,Near Elevator,2025-11-01
CUS0003950,3950,SUP,Non-Smoking,Baby Cot,2025-12-01
CUS0003951,3951,SUP,Non-Smoking,High Floor,2026-03-11
CUS0003952,3952,DLX,Non-Smoking,Late Check-In,2026-01-07
CUS0003953,3953,SUT,Non-Smoking,Baby Cot,2026-01-24
CUS0003954,3954,EXC,Smoking,High Floor,2025-04-13
CUS0003955,3955,EXC,Smoking,None,2025-12-31
CUS0003956,3956,SUP,Non-Smoking,Baby Cot,2025-06-20
CUS0003957,3957,SUP,Non-Smoking,None,2025-01-31
CUS0003958,3958,EXC,Non-Smoking,None,2025-11-09
CUS0003959,3959,EXC,Non-Smoking,High Floor,2024-09-24
CUS0003960,3960,EXC,Non-Smoking,Near Elevator,2026-04-27
CUS0003961,3961,SUP,Non-Smoking,None,2025-03-16
CUS0003962,3962,STD,Smoking,Near Elevator,2026-04-08
CUS0003963,3963,SUP,Non-Smoking,None,2024-07-16
CUS0003964,3964,SUT,Smoking,Baby Cot,2025-05-09
CUS0003965,3965,SUT,Non-Smoking,Near Elevator,2024-09-03
CUS0003966,3966,SUP,Non-Smoking,Late Check-In,2025-06-05
CUS0003967,3967,SUP,Non-Smoking,Late Check-In,2025-08-11
CUS0003968,3968,DLX,Non-Smoking,Baby Cot,2024-10-17
CUS0003969,3969,EXC,Smoking,None,2024-07-28
CUS0003970,3970,SUP,Non-Smoking,Baby Cot,2026-01-09
CUS0003971,3971,STD,Non-Smoking,High Floor,2025-02-02
CUS0003972,3972,EXC,Non-Smoking,Near Elevator,2025-05-01
CUS0003973,3973,DLX,Non-Smoking,High Floor,2026-02-13
CUS0003974,3974,STD,Non-Smoking,Late Check-In,2025-03-23
CUS0003975,3975,EXC,Smoking,Near Elevator,2025-05-27
CUS0003976,3976,EXC,Non-Smoking,Baby Cot,2024-11-06
CUS0003977,3977,EXC,Non-Smoking,High Floor,2024-06-25
CUS0003978,3978,SUT,Non-Smoking,Baby Cot,2025-10-18
CUS0003979,3979,SUP,Non-Smoking,Baby Cot,2026-02-26
CUS0003980,3980,SUT,Non-Smoking,High Floor,2025-05-21
CUS0003981,3981,STD,Non-Smoking,Late Check-In,2026-01-03
CUS0003982,3982,SUP,Non-Smoking,Near Elevator,2024-08-31
CUS0003983,3983,DLX,Non-Smoking,None,2024-11-14
CUS0003984,3984,SUT,Non-Smoking,High Floor,2024-11-28
CUS0003985,3985,STD,Non-Smoking,Baby Cot,2025-09-27
CUS0003986,3986,SUP,Non-Smoking,Baby Cot,2025-03-03
CUS0003987,3987,DLX,Smoking,None,2025-07-15
CUS0003988,3988,EXC,Non-Smoking,Late Check-In,2025-08-26
CUS0003989,3989,SUT,Non-Smoking,Near Elevator,2024-10-09
CUS0003990,3990,EXC,Non-Smoking,Near Elevator,2024-12-03
CUS0003991,3991,SUP,Non-Smoking,Late Check-In,2025-04-28
CUS0003992,3992,SUP,Non-Smoking,Near Elevator,2025-05-25
CUS0003993,3993,SUP,Non-Smoking,Late Check-In,2025-07-16
CUS0003994,3994,STD,Non-Smoking,Baby Cot,2024-10-22
CUS0003995,3995,DLX,Non-Smoking,Late Check-In,2024-05-24
CUS0003996,3996,EXC,Non-Smoking,High Floor,2024-07-07
CUS0003997,3997,DLX,Non-Smoking,Baby Cot,2025-09-12
CUS0003998,3998,STD,Non-Smoking,Baby Cot,2024-10-20
CUS0003999,3999,SUP,Non-Smoking,Late Check-In,2024-12-18
CUS0004000,4000,SUT,Non-Smoking,Near Elevator,2026-01-23
CUS0004001,4001,EXC,Non-Smoking,High Floor,2025-07-23
CUS0004002,4002,SUP,Non-Smoking,High Floor,2024-08-20
CUS0004003,4003,SUP,Smoking,Late Check-In,2026-04-12
CUS0004004,4004,EXC,Non-Smoking,High Floor,2025-09-29
CUS0004005,4005,DLX,Smoking,Late Check-In,2024-07-12
CUS0004006,4006,EXC,Non-Smoking,None,2024-10-04
CUS0004007,4007,DLX,Non-Smoking,Baby Cot,2025-10-01
CUS0004008,4008,DLX,Non-Smoking,None,2026-05-17
CUS0004009,4009,SUP,Non-Smoking,Late Check-In,2025-03-14
CUS0004010,4010,DLX,Non-Smoking,Late Check-In,2025-06-19
CUS0004011,4011,SUT,Non-Smoking,High Floor,2025-04-09
CUS0004012,4012,DLX,Non-Smoking,Baby Cot,2026-04-18
CUS0004013,4013,STD,Non-Smoking,High Floor,2024-06-03
CUS0004014,4014,SUP,Non-Smoking,Near Elevator,2026-05-15
CUS0004015,4015,EXC,Non-Smoking,Baby Cot,2025-11-14
CUS0004016,4016,DLX,Non-Smoking,None,2025-07-14
CUS0004017,4017,DLX,Non-Smoking,Late Check-In,2024-08-15
CUS0004018,4018,SUT,Non-Smoking,Late Check-In,2026-03-24
CUS0004019,4019,DLX,Non-Smoking,Near Elevator,2025-06-21
CUS0004020,4020,SUT,Non-Smoking,Late Check-In,2025-11-29
CUS0004021,4021,DLX,Non-Smoking,High Floor,2025-02-07
CUS0004022,4022,SUT,Non-Smoking,Near Elevator,2024-08-09
CUS0004023,4023,DLX,Non-Smoking,Baby Cot,2025-07-10
CUS0004024,4024,EXC,Non-Smoking,Baby Cot,2024-07-27
CUS0004025,4025,SUT,Non-Smoking,High Floor,2025-06-27
CUS0004026,4026,SUT,Smoking,High Floor,2025-01-10
CUS0004027,4027,SUP,Non-Smoking,Baby Cot,2026-03-07
CUS0004028,4028,SUP,Smoking,Near Elevator,2025-04-13
CUS0004029,4029,STD,Non-Smoking,High Floor,2024-08-03
CUS0004030,4030,SUT,Non-Smoking,Baby Cot,2025-08-27
CUS0004031,4031,EXC,Non-Smoking,High Floor,2026-04-12
CUS0004032,4032,SUP,Non-Smoking,High Floor,2025-10-28
CUS0004033,4033,SUP,Smoking,High Floor,2025-01-22
CUS0004034,4034,EXC,Non-Smoking,Baby Cot,2025-06-18
CUS0004035,4035,STD,Non-Smoking,None,2025-11-03
CUS0004036,4036,SUT,Non-Smoking,High Floor,2026-03-17
CUS0004037,4037,DLX,Non-Smoking,Near Elevator,2025-12-05
CUS0004038,4038,SUP,Non-Smoking,Baby Cot,2024-06-11
CUS0004039,4039,EXC,Smoking,Late Check-In,2025-02-16
CUS0004040,4040,EXC,Smoking,None,2025-09-28
CUS0004041,4041,EXC,Non-Smoking,Late Check-In,2026-01-16
CUS0004042,4042,EXC,Non-Smoking,Late Check-In,2025-07-01
CUS0004043,4043,SUT,Smoking,Late Check-In,2025-10-06
CUS0004044,4044,SUT,Non-Smoking,Baby Cot,2025-05-06
CUS0004045,4045,SUP,Non-Smoking,Baby Cot,2025-01-23
CUS0004046,4046,SUT,Non-Smoking,Late Check-In,2026-03-11
CUS0004047,4047,SUT,Smoking,None,2025-12-01
CUS0004048,4048,EXC,Non-Smoking,Baby Cot,2025-12-09
CUS0004049,4049,SUP,Non-Smoking,None,2026-03-01
CUS0004050,4050,SUT,Smoking,None,2026-01-06
CUS0004051,4051,SUT,Non-Smoking,Near Elevator,2025-01-07
CUS0004052,4052,DLX,Non-Smoking,Late Check-In,2024-12-30
CUS0004053,4053,STD,Non-Smoking,Near Elevator,2024-07-15
CUS0004054,4054,SUT,Non-Smoking,Baby Cot,2026-03-14
CUS0004055,4055,SUT,Non-Smoking,Near Elevator,2025-03-31
CUS0004056,4056,STD,Non-Smoking,High Floor,2024-06-07
CUS0004057,4057,STD,Non-Smoking,High Floor,2025-11-08
CUS0004058,4058,EXC,Non-Smoking,Baby Cot,2026-05-23
CUS0004059,4059,STD,Non-Smoking,Near Elevator,2025-07-07
CUS0004060,4060,STD,Smoking,Late Check-In,2024-11-08
CUS0004061,4061,EXC,Non-Smoking,High Floor,2024-08-30
CUS0004062,4062,EXC,Non-Smoking,None,2026-04-12
CUS0004063,4063,DLX,Non-Smoking,Baby Cot,2026-04-04
CUS0004064,4064,STD,Non-Smoking,Baby Cot,2025-12-14
CUS0004065,4065,DLX,Non-Smoking,Late Check-In,2026-02-07
CUS0004066,4066,SUT,Non-Smoking,High Floor,2025-09-13
CUS0004067,4067,STD,Non-Smoking,Baby Cot,2026-05-16
CUS0004068,4068,SUT,Non-Smoking,Baby Cot,2026-01-10
CUS0004069,4069,SUP,Non-Smoking,None,2025-08-09
CUS0004070,4070,EXC,Non-Smoking,Baby Cot,2025-03-10
CUS0004071,4071,STD,Non-Smoking,Near Elevator,2024-07-12
CUS0004072,4072,SUT,Smoking,Late Check-In,2024-06-25
CUS0004073,4073,SUP,Non-Smoking,Late Check-In,2024-06-17
CUS0004074,4074,DLX,Smoking,Near Elevator,2026-03-22
CUS0004075,4075,SUT,Non-Smoking,Baby Cot,2025-07-17
CUS0004076,4076,DLX,Non-Smoking,None,2025-12-06
CUS0004077,4077,SUP,Non-Smoking,High Floor,2025-03-19
CUS0004078,4078,EXC,Smoking,Near Elevator,2024-05-29
CUS0004079,4079,DLX,Non-Smoking,High Floor,2026-04-24
CUS0004080,4080,EXC,Non-Smoking,Late Check-In,2026-01-23
CUS0004081,4081,STD,Non-Smoking,Late Check-In,2024-07-11
CUS0004082,4082,EXC,Non-Smoking,Baby Cot,2025-07-20
CUS0004083,4083,STD,Non-Smoking,Near Elevator,2025-09-08
CUS0004084,4084,SUT,Smoking,High Floor,2025-04-27
CUS0004085,4085,DLX,Non-Smoking,None,2024-09-25
CUS0004086,4086,SUT,Non-Smoking,Baby Cot,2024-05-30
CUS0004087,4087,DLX,Non-Smoking,Baby Cot,2025-10-08
CUS0004088,4088,EXC,Non-Smoking,Near Elevator,2025-03-08
CUS0004089,4089,SUP,Non-Smoking,Baby Cot,2025-01-21
CUS0004090,4090,EXC,Non-Smoking,Late Check-In,2025-12-12
CUS0004091,4091,SUP,Non-Smoking,Late Check-In,2025-10-12
CUS0004092,4092,DLX,Smoking,None,2025-06-14
CUS0004093,4093,STD,Smoking,None,2026-05-20
CUS0004094,4094,SUP,Non-Smoking,Late Check-In,2025-04-15
CUS0004095,4095,STD,Non-Smoking,Baby Cot,2026-04-01
CUS0004096,4096,EXC,Non-Smoking,Near Elevator,2024-06-02
CUS0004097,4097,DLX,Non-Smoking,Baby Cot,2024-06-06
CUS0004098,4098,DLX,Smoking,Late Check-In,2026-05-04
CUS0004099,4099,SUP,Non-Smoking,Near Elevator,2025-04-03
CUS0004100,4100,EXC,Non-Smoking,Late Check-In,2025-01-20
CUS0004101,4101,SUT,Non-Smoking,None,2025-12-09
CUS0004102,4102,EXC,Non-Smoking,High Floor,2024-11-07
CUS0004103,4103,EXC,Non-Smoking,Baby Cot,2024-11-24
CUS0004104,4104,STD,Non-Smoking,Near Elevator,2026-01-12
CUS0004105,4105,DLX,Non-Smoking,Baby Cot,2024-07-24
CUS0004106,4106,DLX,Non-Smoking,Baby Cot,2026-02-02
CUS0004107,4107,EXC,Non-Smoking,None,2026-04-25
CUS0004108,4108,EXC,Smoking,High Floor,2025-01-30
CUS0004109,4109,SUP,Smoking,Near Elevator,2025-01-28
CUS0004110,4110,SUP,Non-Smoking,High Floor,2024-09-18
CUS0004111,4111,STD,Non-Smoking,None,2024-08-24
CUS0004112,4112,STD,Non-Smoking,Baby Cot,2024-06-08
CUS0004113,4113,DLX,Non-Smoking,Late Check-In,2026-02-05
CUS0004114,4114,STD,Non-Smoking,Baby Cot,2026-03-04
CUS0004115,4115,SUP,Non-Smoking,Near Elevator,2025-06-16
CUS0004116,4116,EXC,Non-Smoking,High Floor,2025-11-30
CUS0004117,4117,STD,Smoking,High Floor,2026-01-26
CUS0004118,4118,SUT,Smoking,Late Check-In,2025-10-08
CUS0004119,4119,DLX,Non-Smoking,Near Elevator,2026-03-22
CUS0004120,4120,STD,Non-Smoking,High Floor,2025-11-15
CUS0004121,4121,EXC,Smoking,Baby Cot,2026-04-13
CUS0004122,4122,STD,Non-Smoking,High Floor,2025-07-21
CUS0004123,4123,DLX,Smoking,Near Elevator,2024-12-16
CUS0004124,4124,EXC,Smoking,Baby Cot,2024-10-27
CUS0004125,4125,EXC,Non-Smoking,Baby Cot,2026-05-11
CUS0004126,4126,EXC,Non-Smoking,High Floor,2024-10-17
CUS0004127,4127,SUT,Non-Smoking,None,2026-02-06
CUS0004128,4128,DLX,Non-Smoking,None,2024-12-15
CUS0004129,4129,SUP,Non-Smoking,Near Elevator,2025-07-27
CUS0004130,4130,EXC,Smoking,Late Check-In,2025-04-18
CUS0004131,4131,SUP,Smoking,Baby Cot,2024-10-03
CUS0004132,4132,EXC,Non-Smoking,Late Check-In,2025-05-29
CUS0004133,4133,SUP,Non-Smoking,Near Elevator,2026-03-05
CUS0004134,4134,STD,Non-Smoking,Late Check-In,2025-07-01
CUS0004135,4135,DLX,Non-Smoking,Late Check-In,2026-02-02
CUS0004136,4136,EXC,Non-Smoking,None,2024-10-11
CUS0004137,4137,EXC,Non-Smoking,Baby Cot,2024-10-28
CUS0004138,4138,DLX,Non-Smoking,Near Elevator,2025-11-06
CUS0004139,4139,SUP,Smoking,None,2025-08-13
CUS0004140,4140,DLX,Non-Smoking,High Floor,2025-06-24
CUS0004141,4141,STD,Non-Smoking,Late Check-In,2025-09-13
CUS0004142,4142,SUT,Non-Smoking,High Floor,2025-01-26
CUS0004143,4143,DLX,Non-Smoking,Late Check-In,2026-05-22
CUS0004144,4144,STD,Non-Smoking,Baby Cot,2025-08-04
CUS0004145,4145,STD,Non-Smoking,Late Check-In,2025-09-07
CUS0004146,4146,EXC,Non-Smoking,High Floor,2025-04-30
CUS0004147,4147,SUP,Non-Smoking,Late Check-In,2025-05-31
CUS0004148,4148,SUP,Non-Smoking,None,2026-04-23
CUS0004149,4149,STD,Non-Smoking,Near Elevator,2026-01-27
CUS0004150,4150,SUP,Non-Smoking,Late Check-In,2025-02-03
CUS0004151,4151,SUP,Non-Smoking,Baby Cot,2026-04-04
CUS0004152,4152,EXC,Smoking,None,2025-07-07
CUS0004153,4153,SUT,Non-Smoking,None,2024-05-26
CUS0004154,4154,SUP,Non-Smoking,Late Check-In,2025-12-13
CUS0004155,4155,DLX,Non-Smoking,Baby Cot,2025-05-30
CUS0004156,4156,SUP,Smoking,Late Check-In,2026-05-21
CUS0004157,4157,SUT,Non-Smoking,Near Elevator,2024-10-24
CUS0004158,4158,EXC,Non-Smoking,Baby Cot,2025-05-14
CUS0004159,4159,DLX,Smoking,None,2025-03-28
CUS0004160,4160,EXC,Non-Smoking,Late Check-In,2024-08-19
CUS0004161,4161,DLX,Smoking,High Floor,2024-06-27
CUS0004162,4162,DLX,Non-Smoking,None,2025-11-12
CUS0004163,4163,SUP,Non-Smoking,None,2025-07-12
CUS0004164,4164,EXC,Non-Smoking,Late Check-In,2024-07-09
CUS0004165,4165,SUT,Non-Smoking,Baby Cot,2024-06-26
CUS0004166,4166,SUT,Smoking,Near Elevator,2025-11-28
CUS0004167,4167,STD,Non-Smoking,Near Elevator,2025-06-12
CUS0004168,4168,SUT,Non-Smoking,Late Check-In,2025-11-30
CUS0004169,4169,SUP,Smoking,None,2025-11-25
CUS0004170,4170,SUT,Non-Smoking,Baby Cot,2024-11-21
CUS0004171,4171,SUT,Smoking,Near Elevator,2025-11-07
CUS0004172,4172,DLX,Non-Smoking,Baby Cot,2025-12-21
CUS0004173,4173,DLX,Smoking,High Floor,2025-04-01
CUS0004174,4174,DLX,Non-Smoking,Baby Cot,2025-01-12
CUS0004175,4175,DLX,Non-Smoking,High Floor,2024-06-25
CUS0004176,4176,DLX,Non-Smoking,Near Elevator,2025-06-29
CUS0004177,4177,EXC,Non-Smoking,None,2025-08-13
CUS0004178,4178,DLX,Non-Smoking,Near Elevator,2026-02-14
CUS0004179,4179,STD,Non-Smoking,Late Check-In,2024-08-26
CUS0004180,4180,STD,Non-Smoking,Late Check-In,2026-03-28
CUS0004181,4181,SUP,Non-Smoking,None,2024-12-06
CUS0004182,4182,SUP,Non-Smoking,Near Elevator,2024-11-17
CUS0004183,4183,SUT,Non-Smoking,Late Check-In,2026-04-06
CUS0004184,4184,DLX,Non-Smoking,None,2026-02-07
CUS0004185,4185,STD,Non-Smoking,None,2026-03-20
CUS0004186,4186,DLX,Smoking,None,2024-09-24
CUS0004187,4187,DLX,Non-Smoking,Near Elevator,2026-04-06
CUS0004188,4188,SUT,Smoking,None,2024-09-23
CUS0004189,4189,SUP,Non-Smoking,None,2025-02-21
CUS0004190,4190,DLX,Non-Smoking,Near Elevator,2024-11-07
CUS0004191,4191,EXC,Non-Smoking,None,2026-03-11
CUS0004192,4192,SUT,Non-Smoking,Near Elevator,2025-02-11
CUS0004193,4193,EXC,Non-Smoking,Late Check-In,2025-03-19
CUS0004194,4194,STD,Smoking,Near Elevator,2025-03-13
CUS0004195,4195,EXC,Smoking,None,2025-07-12
CUS0004196,4196,SUT,Non-Smoking,Late Check-In,2025-01-06
CUS0004197,4197,SUT,Non-Smoking,Baby Cot,2025-09-26
CUS0004198,4198,DLX,Smoking,Baby Cot,2026-03-14
CUS0004199,4199,EXC,Non-Smoking,Baby Cot,2025-01-19
CUS0004200,4200,EXC,Non-Smoking,Late Check-In,2025-02-28
CUS0004201,4201,DLX,Non-Smoking,Baby Cot,2024-12-02
CUS0004202,4202,DLX,Smoking,High Floor,2025-06-01
CUS0004203,4203,EXC,Non-Smoking,Near Elevator,2026-02-05
CUS0004204,4204,DLX,Non-Smoking,Late Check-In,2026-01-23
CUS0004205,4205,EXC,Non-Smoking,Near Elevator,2025-07-03
CUS0004206,4206,STD,Non-Smoking,Late Check-In,2025-01-24
CUS0004207,4207,STD,Non-Smoking,Near Elevator,2026-04-15
CUS0004208,4208,DLX,Non-Smoking,Late Check-In,2024-12-30
CUS0004209,4209,EXC,Non-Smoking,High Floor,2024-06-09
CUS0004210,4210,DLX,Non-Smoking,None,2025-05-05
CUS0004211,4211,SUT,Non-Smoking,Near Elevator,2025-06-13
CUS0004212,4212,SUP,Non-Smoking,Late Check-In,2026-02-23
CUS0004213,4213,STD,Non-Smoking,Late Check-In,2025-03-29
CUS0004214,4214,STD,Non-Smoking,Near Elevator,2025-03-12
CUS0004215,4215,SUT,Non-Smoking,None,2025-11-13
CUS0004216,4216,SUP,Non-Smoking,Near Elevator,2025-02-06
CUS0004217,4217,SUT,Non-Smoking,High Floor,2025-10-10
CUS0004218,4218,STD,Non-Smoking,High Floor,2024-10-04
CUS0004219,4219,STD,Non-Smoking,Near Elevator,2026-03-26
CUS0004220,4220,SUP,Non-Smoking,High Floor,2026-05-23
CUS0004221,4221,STD,Non-Smoking,Near Elevator,2024-07-14
CUS0004222,4222,SUP,Non-Smoking,Late Check-In,2026-01-13
CUS0004223,4223,SUP,Non-Smoking,Near Elevator,2025-12-17
CUS0004224,4224,SUP,Non-Smoking,Baby Cot,2025-03-19
CUS0004225,4225,SUP,Smoking,High Floor,2024-12-26
CUS0004226,4226,SUT,Non-Smoking,Near Elevator,2025-08-24
CUS0004227,4227,EXC,Non-Smoking,Near Elevator,2025-02-20
CUS0004228,4228,STD,Non-Smoking,High Floor,2024-06-25
CUS0004229,4229,SUT,Non-Smoking,High Floor,2025-12-22
CUS0004230,4230,STD,Non-Smoking,None,2025-03-21
CUS0004231,4231,SUP,Non-Smoking,None,2025-08-30
CUS0004232,4232,SUP,Non-Smoking,High Floor,2025-04-09
CUS0004233,4233,SUP,Smoking,None,2025-01-24
CUS0004234,4234,EXC,Smoking,None,2025-01-26
CUS0004235,4235,EXC,Non-Smoking,Late Check-In,2025-04-24
CUS0004236,4236,EXC,Non-Smoking,None,2026-04-10
CUS0004237,4237,SUT,Non-Smoking,Baby Cot,2025-01-05
CUS0004238,4238,DLX,Non-Smoking,High Floor,2025-12-16
CUS0004239,4239,SUP,Non-Smoking,High Floor,2025-01-14
CUS0004240,4240,DLX,Non-Smoking,None,2025-08-19
CUS0004241,4241,EXC,Non-Smoking,Near Elevator,2025-05-10
CUS0004242,4242,DLX,Non-Smoking,Near Elevator,2024-12-22
CUS0004243,4243,EXC,Smoking,Near Elevator,2024-11-18
CUS0004244,4244,EXC,Non-Smoking,High Floor,2025-10-19
CUS0004245,4245,SUP,Non-Smoking,None,2025-03-06
CUS0004246,4246,SUP,Non-Smoking,Near Elevator,2024-08-26
CUS0004247,4247,EXC,Non-Smoking,None,2024-06-07
CUS0004248,4248,DLX,Smoking,High Floor,2024-08-23
CUS0004249,4249,SUT,Non-Smoking,Baby Cot,2026-03-26
CUS0004250,4250,SUP,Non-Smoking,Late Check-In,2024-12-03
CUS0004251,4251,DLX,Non-Smoking,Late Check-In,2024-11-12
CUS0004252,4252,DLX,Non-Smoking,Late Check-In,2026-01-18
CUS0004253,4253,DLX,Non-Smoking,High Floor,2024-07-07
CUS0004254,4254,DLX,Non-Smoking,None,2025-08-22
CUS0004255,4255,SUT,Smoking,High Floor,2025-03-28
CUS0004256,4256,STD,Non-Smoking,Late Check-In,2025-04-06
CUS0004257,4257,STD,Non-Smoking,Late Check-In,2026-04-29
CUS0004258,4258,EXC,Smoking,High Floor,2026-01-04
CUS0004259,4259,SUP,Non-Smoking,None,2025-06-06
CUS0004260,4260,SUT,Non-Smoking,Late Check-In,2025-04-25
CUS0004261,4261,SUP,Non-Smoking,Baby Cot,2025-03-12
CUS0004262,4262,EXC,Non-Smoking,Late Check-In,2025-05-16
CUS0004263,4263,DLX,Non-Smoking,Late Check-In,2024-12-26
CUS0004264,4264,SUT,Non-Smoking,High Floor,2025-03-10
CUS0004265,4265,SUT,Non-Smoking,None,2024-08-30
CUS0004266,4266,EXC,Non-Smoking,High Floor,2025-06-20
CUS0004267,4267,EXC,Non-Smoking,Near Elevator,2026-04-27
CUS0004268,4268,SUP,Non-Smoking,None,2025-06-08
CUS0004269,4269,STD,Non-Smoking,None,2025-05-30
CUS0004270,4270,EXC,Smoking,Near Elevator,2024-11-23
CUS0004271,4271,SUT,Smoking,None,2024-09-20
CUS0004272,4272,DLX,Non-Smoking,Near Elevator,2025-11-21
CUS0004273,4273,EXC,Non-Smoking,High Floor,2026-05-03
CUS0004274,4274,SUP,Non-Smoking,None,2024-05-24
CUS0004275,4275,STD,Non-Smoking,Near Elevator,2025-09-12
CUS0004276,4276,STD,Smoking,Late Check-In,2026-01-17
CUS0004277,4277,STD,Non-Smoking,High Floor,2026-03-03
CUS0004278,4278,STD,Non-Smoking,Baby Cot,2026-04-13
CUS0004279,4279,SUT,Smoking,None,2026-02-19
CUS0004280,4280,SUT,Non-Smoking,Late Check-In,2025-04-05
CUS0004281,4281,DLX,Non-Smoking,High Floor,2024-08-29
CUS0004282,4282,SUP,Non-Smoking,None,2024-10-09
CUS0004283,4283,SUP,Non-Smoking,None,2025-09-02
CUS0004284,4284,EXC,Non-Smoking,High Floor,2025-06-22
CUS0004285,4285,SUT,Non-Smoking,High Floor,2024-08-18
CUS0004286,4286,SUP,Non-Smoking,None,2026-05-06
CUS0004287,4287,DLX,Non-Smoking,Near Elevator,2025-09-08
CUS0004288,4288,EXC,Non-Smoking,High Floor,2024-10-27
CUS0004289,4289,SUP,Non-Smoking,Late Check-In,2025-10-06
CUS0004290,4290,EXC,Non-Smoking,None,2026-03-04
CUS0004291,4291,STD,Non-Smoking,Baby Cot,2025-07-15
CUS0004292,4292,STD,Non-Smoking,Near Elevator,2026-01-11
CUS0004293,4293,STD,Non-Smoking,High Floor,2025-07-11
CUS0004294,4294,SUT,Non-Smoking,None,2025-08-11
CUS0004295,4295,DLX,Non-Smoking,Baby Cot,2025-01-12
CUS0004296,4296,DLX,Non-Smoking,Late Check-In,2025-10-22
CUS0004297,4297,STD,Non-Smoking,Near Elevator,2025-01-18
CUS0004298,4298,SUP,Non-Smoking,Late Check-In,2025-04-17
CUS0004299,4299,EXC,Non-Smoking,Baby Cot,2025-08-14
CUS0004300,4300,EXC,Non-Smoking,Baby Cot,2024-07-03
CUS0004301,4301,EXC,Non-Smoking,High Floor,2026-03-28
CUS0004302,4302,STD,Non-Smoking,Near Elevator,2024-06-02
CUS0004303,4303,STD,Non-Smoking,High Floor,2026-04-29
CUS0004304,4304,STD,Non-Smoking,None,2024-05-28
CUS0004305,4305,EXC,Non-Smoking,Baby Cot,2025-10-26
CUS0004306,4306,STD,Non-Smoking,Late Check-In,2025-01-27
CUS0004307,4307,EXC,Non-Smoking,Late Check-In,2025-08-08
CUS0004308,4308,STD,Smoking,Baby Cot,2025-12-12
CUS0004309,4309,DLX,Non-Smoking,Baby Cot,2026-05-07
CUS0004310,4310,SUP,Non-Smoking,Late Check-In,2025-09-01
CUS0004311,4311,SUP,Non-Smoking,Late Check-In,2024-10-28
CUS0004312,4312,SUP,Non-Smoking,Baby Cot,2026-03-02
CUS0004313,4313,SUP,Non-Smoking,High Floor,2025-11-13
CUS0004314,4314,SUP,Smoking,Baby Cot,2025-11-14
CUS0004315,4315,STD,Non-Smoking,Near Elevator,2025-04-29
CUS0004316,4316,STD,Non-Smoking,Near Elevator,2026-04-01
CUS0004317,4317,SUP,Smoking,Late Check-In,2026-01-18
CUS0004318,4318,EXC,Non-Smoking,None,2025-04-16
CUS0004319,4319,EXC,Non-Smoking,Baby Cot,2024-10-29
CUS0004320,4320,STD,Non-Smoking,None,2025-09-02
CUS0004321,4321,DLX,Non-Smoking,Late Check-In,2024-11-26
CUS0004322,4322,SUT,Non-Smoking,Near Elevator,2025-02-05
CUS0004323,4323,EXC,Smoking,Near Elevator,2025-04-18
CUS0004324,4324,SUP,Non-Smoking,Baby Cot,2025-02-14
CUS0004325,4325,EXC,Non-Smoking,High Floor,2024-08-03
CUS0004326,4326,DLX,Non-Smoking,Late Check-In,2026-03-31
CUS0004327,4327,STD,Non-Smoking,High Floor,2025-07-09
CUS0004328,4328,SUP,Non-Smoking,Baby Cot,2024-07-20
CUS0004329,4329,EXC,Non-Smoking,Near Elevator,2026-02-22
CUS0004330,4330,SUT,Non-Smoking,None,2025-11-05
CUS0004331,4331,DLX,Smoking,Baby Cot,2024-08-17
CUS0004332,4332,STD,Non-Smoking,High Floor,2025-09-24
CUS0004333,4333,SUP,Non-Smoking,Late Check-In,2025-04-21
CUS0004334,4334,DLX,Non-Smoking,Late Check-In,2026-03-28
CUS0004335,4335,DLX,Non-Smoking,Late Check-In,2024-09-22
CUS0004336,4336,EXC,Non-Smoking,Near Elevator,2025-08-31
CUS0004337,4337,EXC,Non-Smoking,Late Check-In,2025-12-28
CUS0004338,4338,EXC,Non-Smoking,None,2025-03-13
CUS0004339,4339,SUP,Non-Smoking,Baby Cot,2025-12-08
CUS0004340,4340,SUT,Smoking,Near Elevator,2024-12-20
CUS0004341,4341,SUT,Non-Smoking,Near Elevator,2024-12-18
CUS0004342,4342,SUP,Smoking,Baby Cot,2026-02-12
CUS0004343,4343,DLX,Non-Smoking,Late Check-In,2026-04-02
CUS0004344,4344,SUT,Non-Smoking,Baby Cot,2026-03-17
CUS0004345,4345,EXC,Non-Smoking,High Floor,2024-08-15
CUS0004346,4346,SUT,Non-Smoking,None,2025-11-30
CUS0004347,4347,STD,Non-Smoking,Baby Cot,2024-08-11
CUS0004348,4348,SUP,Smoking,None,2025-02-11
CUS0004349,4349,STD,Non-Smoking,Baby Cot,2026-01-19
CUS0004350,4350,SUT,Non-Smoking,Late Check-In,2025-12-05
CUS0004351,4351,SUP,Non-Smoking,Near Elevator,2026-01-27
