payment_id,payment_reference,invoice_number,customer_key,transaction_date,transaction_time,payment_method_id,currency_code,payment_gateway,payment_status,gross_amount_usd,discount_amount_usd,tax_amount_usd,net_amount_usd,refund_amount_usd,gateway_fee_usd,installment_months,source_type,source_reference
PAY00013557,8a889aee-294d-4031-a9c9-320f29b996db,INV00013557,1794,2025-11-19,17:46:01,6,SGD,Midtrans,Completed,249.1,24.91,24.66,248.85,0.0,4.98,0,HOTEL,REF50462919
PAY00013558,b2fc07a8-698c-478c-a934-70dc4d83d681,INV00013558,1003,2026-04-15,00:16:50,7,MYR,Adyen,Completed,1109.34,110.93,109.83,1108.24,0.0,22.16,12,HOTEL,REF38700789
PAY00013559,73571c93-6a4e-4569-b959-383cc2d77916,INV00013559,3485,2025-10-12,00:24:51,9,IDR,Adyen,Completed,1068.6,106.86,105.79,1067.53,0.0,21.35,6,HOTEL,REF93601777
PAY00013560,ca11939b-3453-493c-ab5d-03a044d37d0c,INV00013560,967,2025-12-20,02:52:36,8,JPY,PayPal,Completed,1144.16,57.21,119.56,1206.51,0.0,24.13,0,HOTEL,REF54929938
PAY00013561,2e3be8f8-90fa-4d11-acb7-6544ef7be980,INV00013561,2531,2025-07-19,07:32:36,1,MYR,PayPal,Completed,199.72,9.99,20.87,210.6,0.0,4.21,3,FLIGHT,REF27104973
PAY00013562,01453d4c-32ea-4c51-86d0-1543911ec415,INV00013562,4614,2025-08-16,07:43:26,3,JPY,Adyen,Completed,428.99,0.0,47.19,476.18,0.0,9.52,0,FLIGHT,REF16500267
PAY00013563,f94ddce0-ac0b-4ed9-ba56-5b971bb7de00,INV00013563,1282,2024-11-19,04:31:53,9,USD,Xendit,Pending,825.17,0.0,90.77,915.94,0.0,18.32,0,FLIGHT,REF03677389
PAY00013564,887447df-71cb-4587-9efe-e3b49afdcb52,INV00013564,1787,2025-09-01,23:51:25,7,SGD,Midtrans,Completed,327.08,16.35,34.18,344.91,0.0,6.9,12,HOTEL,REF85403790
PAY00013565,0cfc1459-7d85-40e8-ab3c-627c7d3de9f5,INV00013565,3888,2026-01-15,05:50:12,9,SGD,Midtrans,Pending,211.38,10.57,22.09,222.9,0.0,4.46,0,FLIGHT,REF07505017
PAY00013566,ad8dae05-bdd3-4151-9ee0-5d309aebee3f,INV00013566,4345,2025-10-12,22:22:22,8,SGD,Xendit,Completed,219.8,10.99,22.97,231.78,0.0,4.64,0,HOTEL,REF15677916
PAY00013567,c3542629-99dc-45db-b12b-939914242714,INV00013567,3107,2025-02-23,15:04:49,5,THB,Midtrans,Completed,1123.51,0.0,123.59,1247.1,0.0,24.94,3,HOTEL,REF64522774
PAY00013568,5ba69be2-e2de-4f65-ab25-844059379b8c,INV00013568,4134,2025-03-30,15:17:12,4,USD,PayPal,Completed,476.48,47.65,47.17,476.0,0.0,9.52,0,HOTEL,REF68041961
PAY00013569,fac57e3d-8f66-4bdc-bc72-81b0e98f7d4d,INV00013569,3186,2024-05-28,13:54:23,9,THB,PayPal,Completed,975.78,48.79,101.97,1028.96,0.0,20.58,12,FLIGHT,REF99076497
PAY00013570,a5ce83c7-5966-451d-9c74-2ba217a3d070,INV00013570,1144,2025-01-29,13:53:02,8,JPY,Xendit,Completed,369.83,36.98,36.61,369.46,0.0,7.39,0,HOTEL,REF37392981
PAY00013571,63d55d4b-9d01-4146-88cb-3d4c8a126ea0,INV00013571,423,2025-09-10,10:56:21,8,IDR,Midtrans,Failed,435.45,21.77,45.5,459.18,0.0,9.18,0,FLIGHT,REF55543209
PAY00013572,2298f44b-8863-47a3-b308-4b7228ad571d,INV00013572,2712,2025-06-05,05:01:25,6,USD,Xendit,Completed,728.49,72.85,72.12,727.76,0.0,14.56,0,HOTEL,REF15233727
PAY00013573,dba45b29-50c2-4d7e-8e1e-4fed5948fa21,INV00013573,1061,2024-08-19,18:15:04,5,IDR,PayPal,Completed,367.36,18.37,38.39,387.38,0.0,7.75,0,HOTEL,REF84562482
PAY00013574,38d69cf1-5fd5-4315-9dba-9cc5ead55905,INV00013574,3588,2025-08-23,19:43:45,1,THB,Xendit,Completed,215.04,21.5,21.29,214.83,0.0,4.3,0,HOTEL,REF87508634
PAY00013575,fc8400ca-7675-40f6-bd14-f657541cafc0,INV00013575,563,2024-06-28,21:33:40,7,USD,Adyen,Completed,577.35,28.87,60.33,608.81,0.0,12.18,6,FLIGHT,REF42061237
PAY00013576,173830c4-682d-4128-a6fd-43b8eb5d3a66,INV00013576,3845,2025-07-30,17:27:21,1,JPY,Midtrans,Completed,1007.56,0.0,110.83,1118.39,0.0,22.37,0,FLIGHT,REF88717454
PAY00013577,4e346b73-ef10-4976-9f3e-84fad1e25948,INV00013577,2314,2025-03-20,15:42:12,3,IDR,Adyen,Completed,1129.81,112.98,111.85,1128.68,0.0,22.57,0,HOTEL,REF81511338
PAY00013578,03ef0096-a6f4-45b8-a113-29030be29137,INV00013578,4606,2024-10-10,08:30:14,9,THB,Stripe,Completed,914.05,45.7,95.52,963.87,0.0,19.28,6,FLIGHT,REF38514204
PAY00013579,974ba7cc-2c0b-4c43-8ddc-741526543fb0,INV00013579,1521,2026-04-21,22:29:32,2,SGD,Xendit,Completed,1272.17,127.22,125.94,1270.89,0.0,25.42,0,HOTEL,REF34705032
PAY00013580,d196f79f-bdf1-4965-a7eb-b1d276de3a04,INV00013580,1279,2026-02-25,22:48:18,7,THB,Xendit,Pending,1192.28,59.61,124.59,1257.26,0.0,25.15,0,FLIGHT,REF35016229
PAY00013581,49185f99-6fdd-434c-9f1f-b970f1631546,INV00013581,1228,2026-05-17,10:32:17,8,USD,Xendit,Completed,723.27,72.33,71.6,722.54,0.0,14.45,3,FLIGHT,REF35220506
PAY00013582,40ab9126-e8a4-4d26-9e6a-baadf2b5ca36,INV00013582,4866,2024-08-05,18:18:10,9,MYR,Xendit,Completed,591.17,0.0,65.03,656.2,0.0,13.12,0,FLIGHT,REF25826510
PAY00013583,0ae4300c-1988-4b35-8772-10849fe5c44b,INV00013583,4567,2024-08-25,22:17:54,7,JPY,PayPal,Completed,740.27,37.01,77.36,780.62,0.0,15.61,0,HOTEL,REF38246047
PAY00013584,ec2f7ddf-3365-4152-91ef-5eaa3ecd3433,INV00013584,374,2026-03-06,00:45:12,7,USD,PayPal,Pending,587.58,0.0,64.63,652.21,0.0,13.04,6,FLIGHT,REF13135817
PAY00013585,ab114743-a899-4751-864f-97fc29e0dd2c,INV00013585,3780,2025-01-14,07:09:40,1,JPY,Midtrans,Completed,584.83,0.0,64.33,649.16,0.0,12.98,3,FLIGHT,REF26085379
PAY00013586,52126cfb-0cd6-4954-a4cb-a3ef89fd4140,INV00013586,4270,2025-03-16,23:04:21,5,MYR,PayPal,Completed,1131.6,56.58,118.25,1193.27,0.0,23.87,0,FLIGHT,REF80658255
PAY00013587,8245711b-1adb-428f-9a5a-2dafce38fbef,INV00013587,2863,2024-08-09,02:41:33,5,MYR,PayPal,Completed,1387.61,138.76,137.37,1386.22,0.0,27.72,3,FLIGHT,REF24100727
PAY00013588,c88c452a-2479-4cf9-9629-e1e730ca57d0,INV00013588,4713,2026-04-11,04:34:03,6,SGD,Adyen,Completed,1230.97,123.1,121.87,1229.74,0.0,24.59,0,FLIGHT,REF65300703
PAY00013589,a9416185-5259-4c31-bae5-59dd2c045490,INV00013589,2779,2025-12-16,21:51:45,5,IDR,PayPal,Completed,608.64,0.0,66.95,675.59,0.0,13.51,3,FLIGHT,REF98848016
PAY00013590,df7b33f0-6079-4df4-8a3e-744577c30b94,INV00013590,1779,2024-07-26,22:30:37,6,JPY,PayPal,Completed,1163.33,116.33,115.17,1162.17,0.0,23.24,0,HOTEL,REF44255790
PAY00013591,7200a585-ca2a-4ce5-8fe7-c177e481062a,INV00013591,1287,2026-05-18,10:10:08,3,JPY,Stripe,Completed,1168.18,116.82,115.65,1167.01,0.0,23.34,0,FLIGHT,REF89540835
PAY00013592,7eea08f9-69b9-44d9-863e-f1696392db54,INV00013592,4446,2024-07-06,00:57:46,6,JPY,Adyen,Completed,1314.43,0.0,144.59,1459.02,0.0,29.18,0,FLIGHT,REF76502962
PAY00013593,34e32ba5-8a11-4053-8c7b-e7e42147093a,INV00013593,1055,2025-12-27,16:29:29,9,THB,Xendit,Completed,504.64,25.23,52.74,532.15,0.0,10.64,3,FLIGHT,REF76944449
PAY00013594,71658981-1bf4-4edf-918a-c4dfa42dccc2,INV00013594,1095,2025-02-23,17:20:00,8,THB,PayPal,Completed,762.26,38.11,79.66,803.81,0.0,16.08,0,HOTEL,REF55015461
PAY00013595,dd3d4a38-8a6a-4d27-a0f4-0fd3629a95c5,INV00013595,4214,2024-10-04,01:49:16,5,THB,Midtrans,Failed,1014.33,0.0,111.58,1125.91,0.0,22.52,0,FLIGHT,REF77552780
PAY00013596,7b029225-0306-46ac-9528-7a3891c3dbdb,INV00013596,613,2024-07-09,03:25:50,2,SGD,Midtrans,Completed,1497.54,0.0,164.73,1662.27,0.0,33.25,12,HOTEL,REF46935244
PAY00013597,de959941-6e1a-4e09-9296-9a290ffe6e83,INV00013597,3290,2024-09-10,15:12:55,7,IDR,PayPal,Completed,1210.71,121.07,119.86,1209.5,0.0,24.19,6,FLIGHT,REF30850833
PAY00013598,85f488c4-a23e-4191-8a7c-8c6f6f683f68,INV00013598,3136,2025-06-04,04:07:59,5,JPY,Xendit,Completed,1178.29,117.83,116.65,1177.11,0.0,23.54,12,FLIGHT,REF42269734
PAY00013599,0df20b60-24a3-49da-8b88-a365c43d6034,INV00013599,2071,2024-08-14,11:25:10,1,JPY,Midtrans,Completed,1329.7,0.0,146.27,1475.97,0.0,29.52,12,FLIGHT,REF42110449
PAY00013600,68d0a0ad-4ec5-4f71-873d-6a51d87334e6,INV00013600,4443,2024-09-09,10:47:29,2,MYR,Stripe,Completed,587.29,29.36,61.37,619.3,0.0,12.39,12,FLIGHT,REF52555424
PAY00013601,28de2ca0-f694-4db2-8636-34cc0b346073,INV00013601,1799,2024-06-05,23:06:46,7,SGD,Adyen,Completed,1033.6,103.36,102.33,1032.57,0.0,20.65,0,HOTEL,REF09354029
PAY00013602,ad039c9b-fbcb-4374-ad7e-63613ddb88bd,INV00013602,4675,2025-05-22,11:22:08,5,THB,Adyen,Completed,1441.73,0.0,158.59,1600.32,0.0,32.01,0,FLIGHT,REF21050647
PAY00013603,8d3367b3-882a-4454-b583-3deb774c3650,INV00013603,4929,2026-03-15,09:23:02,9,SGD,PayPal,Completed,1467.48,73.37,153.35,1547.46,0.0,30.95,0,FLIGHT,REF32722824
PAY00013604,2bca7059-e3a3-4275-a23e-36aac26ba7ec,INV00013604,1513,2024-08-08,08:49:32,9,THB,Midtrans,Completed,1051.88,105.19,104.14,1050.83,0.0,21.02,3,HOTEL,REF12984705
PAY00013605,44be3107-5fce-4e08-935a-9ec08e285136,INV00013605,4078,2025-06-16,00:24:42,9,THB,Midtrans,Completed,1482.65,0.0,163.09,1645.74,0.0,32.91,0,FLIGHT,REF31697916
PAY00013606,22bf4162-c49d-4b8e-bd15-17d9b8e78910,INV00013606,4758,2024-12-31,10:58:43,7,JPY,PayPal,Completed,263.53,0.0,28.99,292.52,0.0,5.85,3,FLIGHT,REF76909929
PAY00013607,fcaec6c2-80d7-459e-8107-87d90b1f535d,INV00013607,3336,2026-03-12,04:16:16,7,IDR,PayPal,Completed,1379.98,0.0,151.8,1531.78,0.0,30.64,0,FLIGHT,REF63031552
PAY00013608,f71cdbfd-7265-4838-9f39-7957dfca86e3,INV00013608,1032,2025-08-17,10:47:49,6,SGD,PayPal,Completed,1401.91,140.19,138.79,1400.51,0.0,28.01,0,HOTEL,REF40216003
PAY00013609,94802902-848b-4584-ae73-800840832a1f,INV00013609,2178,2026-03-24,13:44:34,3,SGD,Midtrans,Completed,1249.55,124.95,123.71,1248.31,0.0,24.97,0,FLIGHT,REF20250059
PAY00013610,40c9614c-3981-463e-a65d-446e10febaa5,INV00013610,2202,2024-11-06,17:40:33,9,JPY,Stripe,Completed,589.37,29.47,61.59,621.49,0.0,12.43,6,FLIGHT,REF82921182
PAY00013611,fe2b4d47-dad5-4ba8-bbbc-11abcd9cc252,INV00013611,4520,2025-02-14,12:15:15,5,USD,PayPal,Refunded,608.68,60.87,60.26,608.07,0.0,12.16,0,HOTEL,REF25842730
PAY00013612,e571b77a-9ac0-402d-b789-6fc522188fde,INV00013612,3712,2025-12-20,19:25:17,2,SGD,Stripe,Completed,818.13,0.0,89.99,908.12,0.0,18.16,0,FLIGHT,REF08825881
PAY00013613,0f44c8fe-00ad-4d68-a227-cf6e67f9eb7a,INV00013613,2557,2025-11-02,20:46:57,5,IDR,Midtrans,Completed,1036.27,51.81,108.29,1092.75,0.0,21.86,0,HOTEL,REF59195643
PAY00013614,a65252b4-cbb2-4217-918b-f1945f35801f,INV00013614,3861,2025-12-25,10:47:00,8,MYR,Adyen,Completed,617.7,61.77,61.15,617.08,0.0,12.34,3,HOTEL,REF72659952
PAY00013615,f27088ee-4654-4201-9627-1eefc08ce4f4,INV00013615,2469,2025-01-15,19:32:42,2,THB,Stripe,Completed,1058.29,0.0,116.41,1174.7,0.0,23.49,0,HOTEL,REF11000893
PAY00013616,4fa23f0b-445b-401a-9243-6e206073c39e,INV00013616,2087,2024-12-18,00:28:23,9,USD,Midtrans,Completed,294.05,14.7,30.73,310.08,0.0,6.2,0,FLIGHT,REF40261486
PAY00013617,f21b3267-bbb9-4a2c-874f-05800fc8f2a7,INV00013617,1036,2025-01-22,11:18:14,8,THB,Xendit,Completed,1277.24,0.0,140.5,1417.74,0.0,28.35,6,FLIGHT,REF07487646
PAY00013618,bbea15fb-cc0d-4fd1-b5d1-1cf29e2df72a,INV00013618,4412,2025-02-26,10:21:14,1,USD,Xendit,Completed,348.98,17.45,36.47,368.0,0.0,7.36,12,HOTEL,REF44777677
PAY00013619,db0650fe-e377-4ee4-8381-65dd76ca9084,INV00013619,2048,2025-10-01,09:59:15,3,MYR,Xendit,Completed,522.81,52.28,51.76,522.29,0.0,10.45,12,HOTEL,REF50753874
PAY00013620,a5e7077d-ba12-41c6-bbe5-9a3a05888619,INV00013620,1343,2024-08-31,10:24:49,3,SGD,PayPal,Completed,797.66,39.88,83.36,841.14,0.0,16.82,6,FLIGHT,REF27444733
PAY00013621,9c2395eb-8678-4b7c-811f-cb6e2c45a4f2,INV00013621,4292,2025-11-09,04:33:05,1,JPY,Xendit,Completed,1285.83,0.0,141.44,1427.27,0.0,28.55,0,FLIGHT,REF30557175
PAY00013622,e14562cf-02a7-42ff-8c9d-dfc7abbb54a1,INV00013622,3887,2025-06-28,15:32:08,9,SGD,Adyen,Completed,549.99,27.5,57.47,579.96,0.0,11.6,0,HOTEL,REF74316440
PAY00013623,14f4e91a-df4a-45e9-b254-7fa8fd8e3efb,INV00013623,1436,2024-09-02,06:14:11,4,SGD,Xendit,Completed,700.64,0.0,77.07,777.71,0.0,15.55,6,HOTEL,REF34825030
PAY00013624,80011740-06d9-46fe-abc6-d5e34b77afd0,INV00013624,1390,2026-03-01,22:10:57,5,JPY,Midtrans,Completed,66.56,0.0,7.32,73.88,0.0,1.48,6,FLIGHT,REF07053015
PAY00013625,0867572a-8546-4eb0-b7dd-095187825640,INV00013625,4247,2025-07-29,04:35:51,1,USD,Midtrans,Completed,1180.27,0.0,129.83,1310.1,0.0,26.2,3,HOTEL,REF02911006
PAY00013626,cc5cb254-0efa-477c-9bb8-f2af25504839,INV00013626,4193,2024-11-28,19:55:12,6,THB,Midtrans,Completed,1447.4,72.37,151.25,1526.28,0.0,30.53,0,FLIGHT,REF72346547
PAY00013627,4cf1551d-4ea7-4402-bb64-8331d5f3bb16,INV00013627,3657,2025-08-14,12:24:32,2,USD,PayPal,Completed,1388.09,69.4,145.06,1463.75,0.0,29.28,0,HOTEL,REF17581665
PAY00013628,f9353380-d754-4313-bb99-8510124326a0,INV00013628,1390,2026-04-02,05:09:06,3,USD,Xendit,Completed,1315.37,131.54,130.22,1314.05,0.0,26.28,0,HOTEL,REF30571885
PAY00013629,2c94ffe4-c1e3-4a76-bf15-2b98b682dd99,INV00013629,4030,2025-07-22,09:44:47,1,JPY,Adyen,Completed,1213.98,60.7,126.86,1280.14,0.0,25.6,0,FLIGHT,REF35224331
PAY00013630,4973af26-e11e-4886-bfa0-3ea88b998682,INV00013630,147,2024-06-25,11:02:35,6,IDR,Midtrans,Completed,259.91,13.0,27.16,274.07,0.0,5.48,0,FLIGHT,REF05643185
PAY00013631,767c5d20-6166-4cd7-8e27-c1ac98996d8f,INV00013631,3470,2025-05-01,02:27:24,9,JPY,Adyen,Completed,638.33,0.0,70.22,708.55,0.0,14.17,12,FLIGHT,REF92281368
PAY00013632,7d0e9858-a5e3-47e2-aff0-b53f9a57ed83,INV00013632,3333,2024-06-29,02:43:58,6,IDR,Stripe,Completed,217.07,10.85,22.68,228.9,0.0,4.58,3,FLIGHT,REF17593659
PAY00013633,a0df8d2f-eb07-407c-a515-14d575a8fbf0,INV00013633,3077,2025-03-04,10:12:51,7,MYR,Xendit,Completed,1093.49,0.0,120.28,1213.77,0.0,24.28,0,FLIGHT,REF55923351
PAY00013634,8187066e-4b69-4f3b-954b-9542b2e2a06c,INV00013634,3431,2024-08-26,19:01:59,8,MYR,Xendit,Completed,1325.61,132.56,131.24,1324.29,0.0,26.49,3,FLIGHT,REF12938798
PAY00013635,b14b6cac-264c-4a01-8c8e-5ab9e109972e,INV00013635,3940,2025-04-02,06:18:55,7,SGD,Stripe,Completed,348.53,0.0,38.34,386.87,0.0,7.74,0,FLIGHT,REF78437389
PAY00013636,874d4614-f135-4221-9aa5-4f215f6bb4b2,INV00013636,3810,2024-10-12,17:36:11,8,THB,Xendit,Completed,824.54,82.45,81.63,823.72,0.0,16.47,12,FLIGHT,REF94530458
PAY00013637,7018f4f0-e2e9-4e49-b0ef-a461c4fd1606,INV00013637,2760,2025-06-27,05:01:01,5,JPY,Stripe,Refunded,335.51,0.0,36.91,372.42,0.0,7.45,6,FLIGHT,REF75635943
PAY00013638,b7dc6bc6-a2da-4ea0-aaca-4b3b11194a55,INV00013638,3890,2024-06-12,02:03:46,1,THB,PayPal,Completed,851.75,85.18,84.32,850.89,0.0,17.02,0,FLIGHT,REF40794298
PAY00013639,931ea6bb-833a-445b-a478-b31cfa1d457a,INV00013639,2226,2025-03-19,11:13:53,2,THB,Midtrans,Refunded,896.79,0.0,98.65,995.44,0.0,19.91,3,HOTEL,REF92812885
PAY00013640,27385ecf-3590-412d-b26b-02a4485ef815,INV00013640,574,2025-06-23,08:45:14,9,USD,Midtrans,Completed,1306.99,65.35,136.58,1378.22,0.0,27.56,3,FLIGHT,REF57202405
PAY00013641,86ed0c92-3733-413c-b0e8-ff4f15b1a7e2,INV00013641,119,2026-03-11,07:47:33,4,JPY,Stripe,Completed,384.01,38.4,38.02,383.63,0.0,7.67,0,FLIGHT,REF51447217
PAY00013642,558342ba-81a0-418f-b3e9-30ad3b4fc0e6,INV00013642,4596,2025-08-23,00:19:56,1,THB,Midtrans,Pending,777.86,77.79,77.01,777.08,0.0,15.54,12,FLIGHT,REF61434134
PAY00013643,764a51b6-9e85-400f-bf2d-6ad4d7e4c75a,INV00013643,4283,2025-05-25,07:30:39,3,USD,Midtrans,Completed,1158.49,115.85,114.69,1157.33,0.0,23.15,0,FLIGHT,REF60229154
PAY00013644,e2329b21-dff7-449c-8358-707978a58d40,INV00013644,1243,2025-01-10,19:17:46,1,THB,Stripe,Completed,1451.41,0.0,159.66,1611.07,0.0,32.22,0,FLIGHT,REF30159618
PAY00013645,20133935-6125-42e2-8454-e5daf7038fb9,INV00013645,3494,2025-04-21,06:47:14,9,SGD,Adyen,Completed,70.25,7.03,6.95,70.17,0.0,1.4,0,HOTEL,REF41053557
PAY00013646,82bc930c-ef3c-477d-9415-889c53e4c1ae,INV00013646,4334,2025-08-30,14:21:07,8,JPY,Midtrans,Completed,1099.2,0.0,120.91,1220.11,0.0,24.4,3,FLIGHT,REF73551984
PAY00013647,585a7cda-8630-4828-9eaa-c810867764b0,INV00013647,3255,2025-06-04,21:00:24,6,SGD,Adyen,Completed,631.02,63.1,62.47,630.39,0.0,12.61,0,HOTEL,REF66491769
PAY00013648,7492b1dd-3bc9-4c8c-ac5e-337b7e79086d,INV00013648,4379,2024-12-09,13:32:04,5,THB,PayPal,Completed,1303.9,130.39,129.09,1302.6,0.0,26.05,0,HOTEL,REF27557102
PAY00013649,f5a8ed89-1e49-4d92-87c1-7131958f88d1,INV00013649,3826,2025-10-30,14:44:08,4,THB,Midtrans,Completed,358.97,0.0,39.49,398.46,0.0,7.97,12,FLIGHT,REF93406277
PAY00013650,79ae3ec1-a067-42ec-ad79-333014288c5c,INV00013650,613,2025-10-08,21:40:03,1,IDR,Midtrans,Completed,75.76,7.58,7.5,75.68,0.0,1.51,0,HOTEL,REF96678308
PAY00013651,37220ee2-f942-4dab-ab7f-d3a10a9bd289,INV00013651,2832,2025-06-22,09:37:00,9,IDR,Xendit,Completed,738.49,36.92,77.17,778.74,0.0,15.57,0,HOTEL,REF76709808
PAY00013652,ee1f1d21-0303-4972-9242-234f1ea11050,INV00013652,2017,2025-08-31,08:17:14,7,JPY,Stripe,Completed,382.77,0.0,42.1,424.87,347.96,8.5,12,HOTEL,REF26105468
PAY00013653,6946e378-6e0b-4dd4-a56f-bf1cfc16e11b,INV00013653,1693,2026-05-14,20:29:47,5,MYR,PayPal,Completed,684.0,0.0,75.24,759.24,0.0,15.18,0,HOTEL,REF20145649
PAY00013654,f103f793-44a9-403e-9911-b16f384af7b2,INV00013654,4771,2025-01-18,04:51:14,7,THB,Adyen,Completed,1162.1,0.0,127.83,1289.93,956.67,25.8,3,HOTEL,REF03921479
PAY00013655,aa26b633-ff0c-425a-b720-e46e1a083781,INV00013655,3144,2025-03-03,19:35:58,9,USD,Stripe,Completed,1351.18,135.12,133.77,1349.83,0.0,27.0,12,HOTEL,REF34426079
PAY00013656,89fcb607-5d17-4df0-8e8e-ffb3f86101d4,INV00013656,1720,2025-03-02,21:38:43,4,USD,Stripe,Completed,1050.89,105.09,104.04,1049.84,0.0,21.0,6,FLIGHT,REF06732421
PAY00013657,c7627440-c4e6-4a73-ba98-3b85abc12307,INV00013657,3600,2025-09-21,20:34:19,1,MYR,Stripe,Completed,1313.34,131.33,130.02,1312.03,0.0,26.24,0,FLIGHT,REF04394509
PAY00013658,fb716755-f29f-4b33-8a5d-c2ab5dfab5f1,INV00013658,4794,2025-06-25,15:23:29,3,JPY,PayPal,Completed,1079.99,54.0,112.86,1138.85,0.0,22.78,3,FLIGHT,REF43281732
PAY00013659,3ee0118f-53b5-496a-8531-13ee0d2e410c,INV00013659,3766,2025-09-01,02:19:05,6,MYR,PayPal,Pending,1195.25,119.53,118.33,1194.05,0.0,23.88,12,HOTEL,REF35980930
PAY00013660,0ab13fe4-3370-4d57-b399-ec04307b6a88,INV00013660,1899,2025-08-04,03:25:53,2,USD,Midtrans,Completed,146.42,14.64,14.5,146.28,0.0,2.93,6,HOTEL,REF03538243
PAY00013661,ed8e6a6e-5edf-4915-ae55-9e18af58949c,INV00013661,672,2024-09-04,16:21:50,2,MYR,Xendit,Completed,403.83,0.0,44.42,448.25,0.0,8.96,3,FLIGHT,REF78276581
PAY00013662,385a150b-1e16-4c1d-ac41-0673598924d8,INV00013662,3489,2025-05-13,02:25:47,5,THB,Xendit,Completed,1061.55,0.0,116.77,1178.32,792.42,23.57,6,FLIGHT,REF59614604
PAY00013663,2ecea696-9e89-41f6-8522-2cb1efef5750,INV00013663,2272,2024-08-31,23:28:20,3,THB,Xendit,Completed,132.25,6.61,13.82,139.46,0.0,2.79,0,HOTEL,REF39305787
PAY00013664,c1fde817-a75a-4e93-ad6a-788d904189b7,INV00013664,4789,2024-09-18,16:37:30,9,IDR,PayPal,Completed,408.15,40.81,40.41,407.75,0.0,8.15,0,HOTEL,REF38725913
PAY00013665,538ad255-8727-4230-b846-0a6a979f7c81,INV00013665,3291,2025-10-09,10:04:19,7,JPY,Midtrans,Completed,1367.47,0.0,150.42,1517.89,0.0,30.36,6,HOTEL,REF07412801
PAY00013666,eb62b372-8a1b-4886-bbb8-7eda22d8b0ac,INV00013666,2487,2025-11-14,23:00:51,2,IDR,Xendit,Completed,750.61,0.0,82.57,833.18,0.0,16.66,3,HOTEL,REF37290368
PAY00013667,4e5dc7a2-f327-4d83-8e4c-b1db6250294a,INV00013667,2457,2025-12-25,04:11:32,7,JPY,PayPal,Completed,191.89,19.19,19.0,191.7,0.0,3.83,12,FLIGHT,REF67338706
PAY00013668,93c6c101-299c-477d-8aae-0e8ba38666bd,INV00013668,4388,2026-03-10,06:05:33,1,MYR,PayPal,Completed,1020.48,102.05,101.03,1019.46,0.0,20.39,0,HOTEL,REF25091148
PAY00013669,09e4be96-a2b9-43da-9cd9-44c887edf7a4,INV00013669,4861,2025-04-09,05:29:58,2,IDR,Stripe,Completed,841.17,0.0,92.53,933.7,0.0,18.67,12,FLIGHT,REF49018786
PAY00013670,e4a06d9c-6e54-494c-ad54-c837bebdaf69,INV00013670,2295,2025-02-11,03:17:48,9,USD,Xendit,Completed,1014.75,101.48,100.46,1013.73,0.0,20.27,3,FLIGHT,REF69088584
PAY00013671,77505d83-ffcd-495c-b51d-59d5800d929e,INV00013671,2419,2024-08-26,03:10:23,9,THB,Xendit,Completed,441.6,44.16,43.72,441.16,0.0,8.82,6,HOTEL,REF74595103
PAY00013672,25eec2c4-b015-4b3f-a3d9-c12f7f64fbdb,INV00013672,3670,2025-12-18,14:51:27,9,MYR,Adyen,Completed,1194.45,119.45,118.25,1193.25,0.0,23.87,12,FLIGHT,REF75637411
PAY00013673,68129efe-1405-4e93-9fe0-4da55441df0f,INV00013673,4666,2025-01-22,07:00:51,8,IDR,PayPal,Completed,823.08,82.31,81.48,822.25,0.0,16.45,0,FLIGHT,REF77925611
PAY00013674,e3a5d320-9d6c-4005-9782-063ca5ba04b1,INV00013674,3088,2024-10-27,10:11:21,1,THB,Stripe,Completed,1396.23,69.81,145.91,1472.33,0.0,29.45,6,HOTEL,REF55890079
PAY00013675,4a2bcfd3-86d0-4327-ad62-375110269c37,INV00013675,1820,2024-10-02,01:49:58,5,THB,PayPal,Completed,423.71,21.19,44.28,446.8,0.0,8.94,12,FLIGHT,REF24501362
PAY00013676,5bed848a-f5bc-4df4-8e9e-b06e7d6f7b79,INV00013676,1822,2026-01-24,05:50:06,9,SGD,Adyen,Completed,576.73,0.0,63.44,640.17,0.0,12.8,0,HOTEL,REF33433151
PAY00013677,157bf2d6-b88e-47c9-b530-477194388f59,INV00013677,1450,2026-05-19,17:11:45,4,SGD,Midtrans,Completed,88.6,8.86,8.77,88.51,0.0,1.77,6,HOTEL,REF62084872
PAY00013678,45dd5abf-e9ec-4c5f-b2a9-d787a1ba5349,INV00013678,3169,2024-06-14,00:25:42,3,JPY,PayPal,Pending,125.49,6.27,13.11,132.33,0.0,2.65,0,HOTEL,REF56392355
PAY00013679,6f84003e-a649-4963-b49d-9ac6cca38980,INV00013679,4716,2026-03-15,15:44:18,5,USD,PayPal,Completed,549.18,0.0,60.41,609.59,0.0,12.19,3,FLIGHT,REF70676622
PAY00013680,4a415ebc-d20f-4d18-a4a0-247c1cfcabe4,INV00013680,3261,2025-07-07,17:54:13,4,THB,Stripe,Completed,824.14,82.41,81.59,823.32,0.0,16.47,0,HOTEL,REF41550515
PAY00013681,db1dd7fd-f59f-4adf-861d-84fba4a647f1,INV00013681,4918,2025-12-03,08:32:57,4,SGD,Adyen,Pending,114.75,11.48,11.36,114.63,0.0,2.29,0,HOTEL,REF73988518
