room_id,hotel_id,room_number,room_type_code,room_type_name,base_rate_usd,is_active,created_at,updated_at
RM-HTL0037-322,HTL0037,322,DLX,Deluxe Room,111.16,1,2020-06-02 21:03:15,2020-06-02 21:03:15
RM-HTL0037-323,HTL0037,323,SUP,Superior Room,89.87,1,2020-06-18 14:09:11,2020-06-18 14:09:11
RM-HTL0037-324,HTL0037,324,EXE,Executive Suite,414.27,1,2020-06-26 12:36:34,2020-06-27 19:00:03
RM-HTL0037-325,HTL0037,325,SUT,Suite Room,262.96,1,2020-05-29 10:45:20,2020-05-29 10:45:20
RM-HTL0037-326,HTL0037,326,DLX,Deluxe Room,110.77,1,2020-06-04 23:21:47,2026-05-16 04:41:58
RM-HTL0037-327,HTL0037,327,EXE,Executive Suite,407.05,1,2020-06-16 08:36:55,2022-11-17 01:03:19
RM-HTL0037-328,HTL0037,328,EXE,Executive Suite,410.1,1,2020-06-20 14:02:23,2022-08-26 10:46:21
RM-HTL0037-329,HTL0037,329,SUP,Superior Room,89.68,1,2020-06-02 13:05:15,2024-11-30 12:36:36
RM-HTL0037-330,HTL0037,330,EXE,Executive Suite,404.34,1,2020-06-01 18:55:53,2024-12-02 05:06:41
RM-HTL0037-331,HTL0037,331,SUT,Suite Room,260.98,1,2020-05-31 03:24:48,2020-05-31 03:24:48
RM-HTL0037-332,HTL0037,332,DLX,Deluxe Room,112.02,1,2020-06-10 21:09:07,2020-06-10 21:09:07
RM-HTL0037-333,HTL0037,333,EXE,Executive Suite,403.66,1,2020-05-30 18:35:55,2021-02-27 07:31:12
RM-HTL0037-334,HTL0037,334,EXE,Executive Suite,400.77,1,2020-06-09 15:02:21,2024-06-04 16:35:53
RM-HTL0037-335,HTL0037,335,SUP,Superior Room,88.77,1,2020-05-27 12:04:08,2023-10-31 18:24:06
RM-HTL0037-336,HTL0037,336,SUT,Suite Room,263.06,1,2020-06-06 12:26:26,2022-09-20 00:58:35
RM-HTL0037-337,HTL0037,337,SUT,Suite Room,245.88,1,2020-06-22 03:21:19,2026-02-01 13:20:46
RM-HTL0037-338,HTL0037,338,SUP,Superior Room,71.11,1,2020-06-06 08:15:13,2020-06-06 08:15:13
RM-HTL0037-339,HTL0037,339,STD,Standard Room,60.22,1,2020-05-27 21:07:49,2020-05-27 21:07:49
RM-HTL0037-340,HTL0037,340,EXE,Executive Suite,400.9,1,2020-06-25 00:41:22,2020-06-25 00:41:22
RM-HTL0037-341,HTL0037,341,STD,Standard Room,48.46,1,2020-06-08 17:56:45,2023-01-28 08:55:27
RM-HTL0037-342,HTL0037,342,STD,Standard Room,53.04,1,2020-06-23 15:14:57,2023-01-31 16:15:30
RM-HTL0037-343,HTL0037,343,SUT,Suite Room,256.6,1,2020-06-05 19:48:42,2023-03-26 18:23:02
RM-HTL0037-344,HTL0037,344,SUT,Suite Room,250.22,1,2020-06-18 20:15:34,2020-06-18 20:15:34
RM-HTL0037-345,HTL0037,345,DLX,Deluxe Room,115.91,1,2020-06-22 16:01:20,2025-08-23 08:38:51
RM-HTL0037-346,HTL0037,346,SUP,Superior Room,86.82,1,2020-06-11 23:14:32,2022-09-10 03:28:49
RM-HTL0037-347,HTL0037,347,SUP,Superior Room,87.25,1,2020-06-14 06:48:15,2025-06-12 12:48:29
RM-HTL0037-348,HTL0037,348,STD,Standard Room,48.18,1,2020-06-26 08:19:34,2022-06-02 02:32:15
RM-HTL0037-349,HTL0037,349,STD,Standard Room,50.8,1,2020-06-01 02:19:04,2020-06-01 02:19:04
RM-HTL0037-350,HTL0037,350,STD,Standard Room,49.38,1,2020-06-06 08:00:17,2020-06-06 08:00:17
RM-HTL0037-351,HTL0037,351,DLX,Deluxe Room,106.7,1,2020-05-30 14:51:45,2022-04-23 05:16:36
RM-HTL0037-352,HTL0037,352,DLX,Deluxe Room,113.79,1,2020-06-23 01:40:59,2020-06-23 01:40:59
RM-HTL0037-353,HTL0037,353,DLX,Deluxe Room,122.24,1,2020-05-30 00:06:03,2024-08-23 10:38:43
RM-HTL0037-354,HTL0037,354,SUP,Superior Room,76.41,1,2020-06-22 19:38:53,2020-06-22 19:38:53
RM-HTL0037-355,HTL0037,355,SUP,Superior Room,88.02,1,2020-06-20 10:31:50,2023-02-11 09:41:47
RM-HTL0037-356,HTL0037,356,SUT,Suite Room,248.84,1,2020-06-18 07:53:21,2025-12-13 05:21:32
RM-HTL0037-357,HTL0037,357,DLX,Deluxe Room,106.71,1,2020-06-12 19:35:39,2020-06-12 19:35:39
RM-HTL0037-358,HTL0037,358,SUP,Superior Room,72.9,1,2020-06-11 00:30:12,2025-06-29 23:04:01
RM-HTL0037-359,HTL0037,359,STD,Standard Room,49.22,0,2020-05-27 16:25:54,2020-05-27 16:25:54
RM-HTL0037-360,HTL0037,360,STD,Standard Room,51.43,1,2020-06-01 07:01:01,2025-04-03 04:57:58
RM-HTL0037-361,HTL0037,361,EXE,Executive Suite,413.52,1,2020-05-29 00:21:13,2020-05-29 00:21:13
RM-HTL0037-362,HTL0037,362,DLX,Deluxe Room,105.6,1,2020-06-18 16:13:07,2023-02-16 08:17:15
RM-HTL0037-363,HTL0037,363,DLX,Deluxe Room,114.53,1,2020-06-19 19:52:51,2021-10-22 02:37:04
RM-HTL0037-364,HTL0037,364,STD,Standard Room,51.64,1,2020-06-16 04:42:38,2025-03-28 16:23:14
RM-HTL0037-365,HTL0037,365,SUP,Superior Room,89.79,1,2020-06-24 22:47:24,2020-06-24 22:47:24
RM-HTL0037-366,HTL0037,366,DLX,Deluxe Room,117.72,1,2020-06-15 06:34:42,2020-06-15 06:34:42
RM-HTL0037-367,HTL0037,367,SUT,Suite Room,253.81,1,2020-06-03 22:38:17,2020-06-03 22:38:17
RM-HTL0037-368,HTL0037,368,STD,Standard Room,52.08,1,2020-06-21 12:31:35,2020-07-02 05:10:04
RM-HTL0037-369,HTL0037,369,STD,Standard Room,86.18,1,2020-06-11 09:51:22,2025-05-11 20:15:58
RM-HTL0037-370,HTL0037,370,STD,Standard Room,53.11,1,2020-06-25 06:19:06,2021-05-13 10:12:22
RM-HTL0037-371,HTL0037,371,STD,Standard Room,53.0,1,2020-06-26 07:40:13,2020-11-21 13:40:43
RM-HTL0037-372,HTL0037,372,EXE,Executive Suite,403.71,1,2020-06-11 08:21:06,2020-06-11 08:21:06
RM-HTL0037-373,HTL0037,373,SUT,Suite Room,264.55,1,2020-06-02 10:45:58,2020-08-24 05:32:23
RM-HTL0037-374,HTL0037,374,DLX,Deluxe Room,113.21,1,2020-06-12 22:13:27,2024-06-11 17:06:32
RM-HTL0037-375,HTL0037,375,STD,Standard Room,45.63,1,2020-05-31 15:58:22,2024-05-10 01:07:04
RM-HTL0037-376,HTL0037,376,SUT,Suite Room,259.8,1,2020-06-14 03:04:24,2023-02-11 21:17:56
RM-HTL0037-377,HTL0037,377,STD,Standard Room,47.2,1,2020-05-31 03:54:05,2020-09-03 22:19:31
RM-HTL0037-378,HTL0037,378,EXE,Executive Suite,413.57,1,2020-06-10 01:02:18,2020-06-10 01:02:18
RM-HTL0037-379,HTL0037,379,SUT,Suite Room,247.53,1,2020-06-15 07:21:48,2020-06-15 07:21:48
RM-HTL0037-380,HTL0037,380,SUT,Suite Room,253.07,1,2020-05-30 16:25:43,2023-01-13 21:03:24
RM-HTL0037-381,HTL0037,381,SUT,Suite Room,264.64,1,2020-06-21 23:11:34,2020-06-21 23:11:34
RM-HTL0037-382,HTL0037,382,SUP,Superior Room,75.73,1,2020-06-20 17:04:24,2025-11-18 02:36:27
RM-HTL0037-383,HTL0037,383,SUP,Superior Room,85.79,1,2020-06-23 09:01:37,2022-01-02 08:29:54
RM-HTL0037-384,HTL0037,384,EXE,Executive Suite,409.94,1,2020-05-31 05:01:29,2026-04-28 14:00:47
RM-HTL0037-385,HTL0037,385,DLX,Deluxe Room,113.65,1,2020-06-23 12:20:41,2021-06-20 15:12:00
RM-HTL0037-386,HTL0037,386,EXE,Executive Suite,406.71,1,2020-06-17 05:42:17,2022-03-20 20:23:06
RM-HTL0037-387,HTL0037,387,EXE,Executive Suite,412.27,1,2020-06-03 01:41:23,2021-01-10 09:41:55
RM-HTL0037-388,HTL0037,388,STD,Standard Room,58.21,1,2020-06-09 15:45:28,2020-06-09 15:45:28
RM-HTL0037-389,HTL0037,389,DLX,Deluxe Room,116.73,1,2020-06-17 05:23:53,2025-01-04 17:45:11
RM-HTL0037-390,HTL0037,390,SUP,Superior Room,82.29,1,2020-06-10 22:53:35,2025-05-22 12:27:29
RM-HTL0037-391,HTL0037,391,SUP,Superior Room,71.46,1,2020-06-23 00:06:33,2024-01-05 05:52:22
RM-HTL0037-392,HTL0037,392,EXE,Executive Suite,397.94,1,2020-06-02 14:51:34,2023-12-04 02:14:17
RM-HTL0037-393,HTL0037,393,SUP,Superior Room,82.9,1,2020-06-21 10:05:57,2023-12-30 15:19:40
RM-HTL0037-394,HTL0037,394,SUP,Superior Room,75.36,1,2020-06-19 14:04:25,2023-07-25 08:28:20
RM-HTL0037-395,HTL0037,395,DLX,Deluxe Room,118.91,1,2020-05-31 03:37:15,2022-01-09 09:58:10
RM-HTL0037-396,HTL0037,396,SUT,Suite Room,261.63,1,2020-05-31 04:15:09,2020-05-31 04:15:09
RM-HTL0037-397,HTL0037,397,STD,Standard Room,56.98,1,2020-06-07 00:50:41,2024-02-29 04:59:54
RM-HTL0037-398,HTL0037,398,STD,Standard Room,46.21,1,2020-06-11 09:37:22,2020-06-11 09:37:22
RM-HTL0037-399,HTL0037,399,STD,Standard Room,48.15,1,2020-06-16 17:44:32,2020-08-19 02:27:01
RM-HTL0037-400,HTL0037,400,SUP,Superior Room,76.07,1,2020-06-13 03:38:40,2022-10-18 11:29:14
RM-HTL0037-401,HTL0037,401,SUT,Suite Room,246.71,1,2020-05-31 04:51:01,2020-05-31 04:51:01
RM-HTL0037-402,HTL0037,402,SUT,Suite Room,250.78,1,2020-05-28 01:47:49,2026-02-18 10:32:46
RM-HTL0037-403,HTL0037,403,EXE,Executive Suite,401.43,1,2020-06-03 09:21:51,2022-04-30 04:08:03
RM-HTL0037-404,HTL0037,404,SUT,Suite Room,258.17,1,2020-06-12 20:33:12,2023-10-17 18:27:49
RM-HTL0037-405,HTL0037,405,EXE,Executive Suite,408.47,1,2020-06-18 01:49:45,2026-01-07 17:05:36
RM-HTL0037-406,HTL0037,406,STD,Standard Room,50.65,1,2020-05-29 18:14:10,2020-05-29 18:14:10
RM-HTL0037-407,HTL0037,407,DLX,Deluxe Room,120.45,1,2020-06-20 20:40:05,2020-06-20 20:40:05
RM-HTL0037-408,HTL0037,408,SUT,Suite Room,249.24,1,2020-06-03 11:17:48,2020-06-03 11:17:48
RM-HTL0037-409,HTL0037,409,EXE,Executive Suite,414.14,0,2020-06-04 13:06:01,2024-05-01 05:05:32
RM-HTL0037-410,HTL0037,410,SUT,Suite Room,260.21,1,2020-06-07 19:04:28,2020-11-10 18:22:28
RM-HTL0037-411,HTL0037,411,EXE,Executive Suite,396.21,1,2020-06-05 10:27:35,2020-06-05 10:27:35
RM-HTL0037-412,HTL0037,412,STD,Standard Room,53.81,1,2020-06-15 16:51:03,2020-06-15 16:51:03
RM-HTL0037-413,HTL0037,413,EXE,Executive Suite,401.89,1,2020-06-04 11:32:47,2023-02-20 03:03:14
RM-HTL0037-414,HTL0037,414,STD,Standard Room,49.82,1,2020-06-25 03:47:15,2020-06-25 03:47:15
RM-HTL0037-415,HTL0037,415,STD,Standard Room,52.29,1,2020-05-30 21:00:41,2020-05-30 21:00:41
RM-HTL0037-416,HTL0037,416,SUT,Suite Room,252.12,1,2020-06-04 11:36:17,2022-06-17 21:17:35
RM-HTL0037-417,HTL0037,417,EXE,Executive Suite,409.28,1,2020-06-06 18:33:06,2020-06-06 18:33:06
RM-HTL0037-418,HTL0037,418,SUT,Suite Room,260.96,1,2020-05-29 11:25:15,2020-05-29 11:25:15
RM-HTL0037-419,HTL0037,419,STD,Standard Room,50.18,1,2020-06-24 09:21:04,2020-10-09 13:10:36
RM-HTL0037-420,HTL0037,420,EXE,Executive Suite,406.49,1,2020-06-16 20:23:00,2023-12-08 22:05:11
RM-HTL0037-421,HTL0037,421,EXE,Executive Suite,397.19,1,2020-06-19 18:03:01,2023-06-14 22:59:10
RM-HTL0037-422,HTL0037,422,STD,Standard Room,45.6,1,2020-06-02 01:49:25,2020-06-02 01:49:25
RM-HTL0037-423,HTL0037,423,EXE,Executive Suite,406.5,1,2020-06-17 14:40:45,2023-07-16 02:57:36
RM-HTL0037-424,HTL0037,424,EXE,Executive Suite,412.31,1,2020-06-05 14:42:50,2020-10-01 05:37:30
RM-HTL0037-425,HTL0037,425,DLX,Deluxe Room,110.09,1,2020-06-02 08:18:30,2020-06-02 08:18:30
RM-HTL0037-426,HTL0037,426,STD,Standard Room,56.17,1,2020-05-30 08:23:32,2025-01-05 08:18:35
RM-HTL0037-427,HTL0037,427,STD,Standard Room,56.87,1,2020-06-13 05:17:12,2021-10-11 04:37:21
RM-HTL0037-428,HTL0037,428,STD,Standard Room,62.48,1,2020-06-12 15:23:04,2025-08-11 20:47:55
RM-HTL0037-429,HTL0037,429,SUT,Suite Room,248.72,1,2020-06-10 11:53:40,2020-06-10 11:53:40
RM-HTL0037-430,HTL0037,430,DLX,Deluxe Room,119.45,1,2020-05-28 21:06:10,2023-03-31 04:30:44
RM-HTL0037-431,HTL0037,431,STD,Standard Room,47.93,1,2020-06-19 12:49:14,2024-12-07 08:27:10
RM-HTL0037-432,HTL0037,432,SUP,Superior Room,88.11,1,2020-05-30 20:40:00,2020-05-30 20:40:00
RM-HTL0037-433,HTL0037,433,EXE,Executive Suite,402.42,1,2020-06-26 18:25:36,2022-12-15 13:11:02
RM-HTL0037-434,HTL0037,434,SUP,Superior Room,76.61,1,2020-06-05 06:03:21,2024-07-05 13:31:10
RM-HTL0037-435,HTL0037,435,DLX,Deluxe Room,111.4,1,2020-06-26 00:37:13,2020-07-17 06:51:07
RM-HTL0037-436,HTL0037,436,STD,Standard Room,50.59,1,2020-06-25 23:39:57,2020-06-25 23:39:57
RM-HTL0037-437,HTL0037,437,EXE,Executive Suite,413.95,0,2020-06-24 22:41:47,2023-05-04 12:03:52
RM-HTL0037-438,HTL0037,438,SUT,Suite Room,251.83,1,2020-06-17 10:34:46,2025-02-28 06:21:33
RM-HTL0037-439,HTL0037,439,EXE,Executive Suite,401.4,1,2020-05-31 01:30:35,2021-11-05 06:41:16
RM-HTL0037-440,HTL0037,440,STD,Standard Room,61.88,1,2020-06-25 14:33:59,2020-07-22 13:11:23
RM-HTL0037-441,HTL0037,441,STD,Standard Room,48.82,1,2020-06-25 22:02:32,2023-05-05 23:42:15
RM-HTL0037-442,HTL0037,442,EXE,Executive Suite,414.18,1,2020-06-02 17:41:26,2020-09-24 17:53:11
RM-HTL0037-443,HTL0037,443,DLX,Deluxe Room,108.53,1,2020-06-10 03:44:30,2020-10-09 12:50:14
RM-HTL0037-444,HTL0037,444,EXE,Executive Suite,406.72,1,2020-06-26 23:47:22,2024-05-27 06:44:58
RM-HTL0037-445,HTL0037,445,STD,Standard Room,48.26,1,2020-05-30 13:32:44,2023-05-05 15:46:06
RM-HTL0037-446,HTL0037,446,SUT,Suite Room,256.57,1,2020-06-03 08:31:00,2022-07-23 23:54:37
RM-HTL0037-447,HTL0037,447,EXE,Executive Suite,404.28,1,2020-06-08 04:21:28,2025-01-29 22:23:14
RM-HTL0037-448,HTL0037,448,DLX,Deluxe Room,109.45,1,2020-06-07 17:10:20,2023-04-22 14:19:43
RM-HTL0037-449,HTL0037,449,STD,Standard Room,58.54,0,2020-05-28 06:00:51,2020-05-28 06:00:51
RM-HTL0037-450,HTL0037,450,SUT,Suite Room,253.91,1,2020-06-08 05:44:04,2020-06-08 05:44:04
RM-HTL0038-101,HTL0038,101,STD,Standard Room,55.02,1,2021-10-05 11:40:15,2021-10-05 11:40:15
RM-HTL0038-102,HTL0038,102,SUP,Superior Room,72.12,1,2021-10-04 15:51:47,2021-10-04 15:51:47
RM-HTL0038-103,HTL0038,103,DLX,Deluxe Room,119.57,1,2021-09-20 09:57:21,2021-10-18 15:14:41
RM-HTL0038-104,HTL0038,104,SUP,Superior Room,81.67,1,2021-09-29 07:03:01,2021-09-29 07:03:01
RM-HTL0038-105,HTL0038,105,DLX,Deluxe Room,112.53,1,2021-09-13 11:43:17,2021-09-13 11:43:17
RM-HTL0038-106,HTL0038,106,SUT,Suite Room,258.31,1,2021-10-02 22:26:57,2021-10-02 22:26:57
RM-HTL0038-107,HTL0038,107,DLX,Deluxe Room,110.98,1,2021-09-20 19:04:45,2021-12-10 12:48:26
RM-HTL0038-108,HTL0038,108,SUT,Suite Room,254.21,1,2021-09-22 20:24:01,2024-01-06 22:43:57
RM-HTL0038-109,HTL0038,109,SUT,Suite Room,254.75,1,2021-10-02 22:47:03,2026-02-11 12:13:48
RM-HTL0038-110,HTL0038,110,DLX,Deluxe Room,123.31,1,2021-10-08 08:22:56,2022-01-06 21:51:26
RM-HTL0038-111,HTL0038,111,DLX,Deluxe Room,111.85,1,2021-09-10 21:40:47,2024-09-12 22:20:15
RM-HTL0038-112,HTL0038,112,STD,Standard Room,58.6,1,2021-09-21 12:11:40,2021-12-23 14:09:46
RM-HTL0038-113,HTL0038,113,STD,Standard Room,47.49,1,2021-10-07 02:52:48,2024-08-01 18:16:16
RM-HTL0038-114,HTL0038,114,DLX,Deluxe Room,121.93,1,2021-09-30 23:35:32,2024-01-17 22:30:48
RM-HTL0038-115,HTL0038,115,DLX,Deluxe Room,106.02,1,2021-10-07 15:50:59,2026-04-27 02:45:27
RM-HTL0038-116,HTL0038,116,EXE,Executive Suite,408.7,1,2021-10-02 03:46:16,2025-03-07 21:08:01
RM-HTL0038-117,HTL0038,117,DLX,Deluxe Room,122.22,1,2021-09-15 15:42:35,2025-03-14 22:55:51
RM-HTL0038-118,HTL0038,118,STD,Standard Room,55.5,1,2021-09-22 18:54:52,2024-07-21 15:56:22
RM-HTL0038-119,HTL0038,119,STD,Standard Room,47.79,1,2021-09-30 04:04:27,2024-09-13 03:57:23
RM-HTL0038-120,HTL0038,120,STD,Standard Room,59.85,1,2021-09-16 10:44:51,2021-11-21 00:09:52
RM-HTL0038-121,HTL0038,121,SUT,Suite Room,260.5,1,2021-09-23 03:16:24,2024-03-11 10:31:18
RM-HTL0038-122,HTL0038,122,SUT,Suite Room,263.65,1,2021-10-08 01:43:07,2022-04-30 14:47:17
RM-HTL0038-123,HTL0038,123,SUP,Superior Room,71.18,1,2021-09-28 09:48:23,2026-01-25 00:09:22
RM-HTL0038-124,HTL0038,124,SUT,Suite Room,247.42,1,2021-09-26 01:01:45,2023-10-28 01:03:09
RM-HTL0038-125,HTL0038,125,SUT,Suite Room,249.51,1,2021-09-30 08:34:17,2021-09-30 08:34:17
RM-HTL0038-126,HTL0038,126,SUT,Suite Room,262.37,1,2021-10-02 13:25:18,2025-11-16 08:00:04
RM-HTL0038-127,HTL0038,127,SUP,Superior Room,72.44,1,2021-09-28 09:19:30,2022-04-23 04:16:58
RM-HTL0038-128,HTL0038,128,DLX,Deluxe Room,112.64,1,2021-09-12 06:35:57,2023-04-16 01:29:57
RM-HTL0038-129,HTL0038,129,STD,Standard Room,47.86,1,2021-09-21 12:42:53,2022-01-18 21:16:53
RM-HTL0038-130,HTL0038,130,STD,Standard Room,45.06,1,2021-09-28 02:45:07,2021-09-28 02:45:07
RM-HTL0038-131,HTL0038,131,EXE,Executive Suite,410.09,1,2021-10-02 20:29:24,2021-10-19 14:19:38
RM-HTL0038-132,HTL0038,132,DLX,Deluxe Room,116.9,1,2021-09-15 00:09:27,2021-10-16 16:32:49
RM-HTL0038-133,HTL0038,133,EXE,Executive Suite,404.54,1,2021-09-09 12:55:00,2025-04-07 22:36:58
RM-HTL0038-134,HTL0038,134,SUP,Superior Room,87.07,1,2021-09-14 13:03:32,2023-09-30 21:16:21
RM-HTL0038-135,HTL0038,135,STD,Standard Room,61.78,1,2021-10-06 09:29:47,2024-07-19 18:02:36
RM-HTL0038-136,HTL0038,136,SUP,Superior Room,71.4,1,2021-09-22 04:35:01,2022-11-11 21:04:57
RM-HTL0038-137,HTL0038,137,EXE,Executive Suite,404.58,1,2021-10-01 22:51:37,2025-02-11 23:57:19
RM-HTL0038-138,HTL0038,138,SUP,Superior Room,82.45,1,2021-09-16 09:52:20,2022-08-11 14:01:55
RM-HTL0038-139,HTL0038,139,SUP,Superior Room,74.27,1,2021-09-23 20:35:16,2025-11-27 10:47:05
RM-HTL0038-140,HTL0038,140,DLX,Deluxe Room,111.92,1,2021-09-15 12:23:43,2022-11-17 06:57:48
RM-HTL0038-141,HTL0038,141,EXE,Executive Suite,398.35,1,2021-09-16 03:27:28,2021-09-16 03:27:28
RM-HTL0038-142,HTL0038,142,SUT,Suite Room,254.81,1,2021-09-25 18:41:13,2025-06-15 15:26:26
RM-HTL0038-143,HTL0038,143,EXE,Executive Suite,395.42,1,2021-09-08 22:43:32,2025-07-09 18:45:45
RM-HTL0038-144,HTL0038,144,SUT,Suite Room,258.86,1,2021-09-17 11:48:46,2021-09-17 11:48:46
RM-HTL0038-145,HTL0038,145,DLX,Deluxe Room,112.46,1,2021-09-21 14:01:06,2021-09-21 14:01:06
RM-HTL0038-146,HTL0038,146,DLX,Deluxe Room,119.0,1,2021-10-07 04:25:17,2023-05-23 15:32:42
RM-HTL0038-147,HTL0038,147,SUT,Suite Room,248.64,1,2021-09-18 05:03:18,2023-04-02 12:28:54
RM-HTL0038-148,HTL0038,148,DLX,Deluxe Room,121.01,1,2021-09-23 08:27:03,2022-03-04 15:02:09
RM-HTL0038-149,HTL0038,149,SUP,Superior Room,82.76,1,2021-10-02 17:11:14,2023-09-10 04:51:47
RM-HTL0038-150,HTL0038,150,STD,Standard Room,62.89,1,2021-09-17 21:08:34,2021-10-22 19:56:06
RM-HTL0038-151,HTL0038,151,DLX,Deluxe Room,118.17,1,2021-09-23 02:12:55,2021-09-23 02:12:55
RM-HTL0038-152,HTL0038,152,SUT,Suite Room,256.35,0,2021-09-28 07:43:32,2021-09-28 07:43:32
RM-HTL0038-153,HTL0038,153,STD,Standard Room,45.21,1,2021-10-07 08:56:23,2021-10-07 08:56:23
RM-HTL0038-154,HTL0038,154,SUP,Superior Room,80.75,1,2021-09-19 06:33:17,2026-03-10 03:42:48
RM-HTL0038-155,HTL0038,155,SUP,Superior Room,81.06,1,2021-09-19 22:39:16,2021-11-10 06:16:19
RM-HTL0038-156,HTL0038,156,EXE,Executive Suite,402.1,1,2021-09-12 16:06:16,2023-12-22 23:17:53
RM-HTL0038-157,HTL0038,157,STD,Standard Room,50.78,1,2021-09-26 23:32:23,2025-04-26 16:45:37
RM-HTL0038-158,HTL0038,158,SUP,Superior Room,77.66,1,2021-09-27 12:41:08,2025-04-13 02:11:02
RM-HTL0038-159,HTL0038,159,STD,Standard Room,50.96,1,2021-09-15 17:09:00,2024-11-22 17:41:46
RM-HTL0038-160,HTL0038,160,STD,Standard Room,60.95,0,2021-09-22 02:43:36,2022-07-29 08:44:56
RM-HTL0038-161,HTL0038,161,DLX,Deluxe Room,118.02,1,2021-10-03 02:33:07,2023-05-20 08:44:06
RM-HTL0038-162,HTL0038,162,EXE,Executive Suite,398.62,1,2021-10-03 21:40:05,2024-08-07 10:42:26
RM-HTL0038-163,HTL0038,163,STD,Standard Room,45.46,1,2021-09-22 12:18:25,2023-05-08 03:10:35
RM-HTL0038-164,HTL0038,164,STD,Standard Room,57.21,1,2021-10-03 22:09:06,2024-09-01 03:48:03
RM-HTL0038-165,HTL0038,165,SUT,Suite Room,259.61,1,2021-09-21 15:57:45,2022-03-14 03:06:13
RM-HTL0038-166,HTL0038,166,SUT,Suite Room,258.71,1,2021-09-08 11:16:45,2024-01-03 23:26:53
RM-HTL0038-167,HTL0038,167,SUT,Suite Room,264.48,1,2021-09-19 08:07:19,2023-06-27 16:34:19
RM-HTL0038-168,HTL0038,168,DLX,Deluxe Room,120.96,1,2021-10-07 05:02:49,2023-02-24 10:31:56
RM-HTL0038-169,HTL0038,169,EXE,Executive Suite,401.09,1,2021-09-26 12:04:28,2023-09-17 09:34:58
RM-HTL0038-170,HTL0038,170,SUP,Superior Room,89.06,1,2021-09-11 13:33:07,2022-01-20 20:40:31
RM-HTL0038-171,HTL0038,171,EXE,Executive Suite,405.66,1,2021-09-25 13:54:41,2021-09-25 13:54:41
RM-HTL0038-172,HTL0038,172,DLX,Deluxe Room,108.79,1,2021-09-12 18:35:05,2021-09-12 18:35:05
RM-HTL0038-173,HTL0038,173,STD,Standard Room,49.52,1,2021-09-24 16:12:40,2022-06-03 21:40:02
RM-HTL0038-174,HTL0038,174,EXE,Executive Suite,400.69,1,2021-10-07 03:17:31,2023-02-17 03:49:40
RM-HTL0038-175,HTL0038,175,SUP,Superior Room,73.59,1,2021-09-13 00:07:44,2023-01-24 22:53:32
RM-HTL0038-176,HTL0038,176,SUT,Suite Room,262.49,1,2021-09-20 17:01:16,2024-11-15 04:21:20
RM-HTL0038-177,HTL0038,177,STD,Standard Room,58.66,1,2021-09-24 09:05:03,2021-09-24 09:05:03
RM-HTL0038-178,HTL0038,178,DLX,Deluxe Room,112.3,1,2021-10-04 02:57:38,2025-05-25 04:14:59
RM-HTL0038-179,HTL0038,179,SUT,Suite Room,255.82,1,2021-09-12 22:22:07,2024-02-13 13:10:04
RM-HTL0038-180,HTL0038,180,SUT,Suite Room,261.11,1,2021-10-04 10:59:13,2025-08-12 23:22:10
RM-HTL0039-101,HTL0039,101,SUT,Suite Room,254.5,1,2020-05-15 02:31:46,2021-12-19 20:12:46
RM-HTL0039-102,HTL0039,102,EXE,Executive Suite,406.17,1,2020-05-20 18:26:50,2025-07-25 08:43:43
RM-HTL0039-103,HTL0039,103,STD,Standard Room,63.75,1,2020-05-17 06:08:20,2026-03-17 20:36:32
RM-HTL0039-104,HTL0039,104,SUP,Superior Room,72.02,1,2020-05-25 23:09:32,2025-07-14 02:56:23
RM-HTL0039-105,HTL0039,105,DLX,Deluxe Room,119.48,1,2020-05-16 13:18:46,2020-05-16 13:18:46
RM-HTL0039-106,HTL0039,106,EXE,Executive Suite,399.37,1,2020-05-10 07:38:13,2020-05-10 07:38:13
RM-HTL0039-107,HTL0039,107,EXE,Executive Suite,406.03,1,2020-05-10 00:34:36,2021-11-13 22:24:58
RM-HTL0039-108,HTL0039,108,SUP,Superior Room,84.78,1,2020-05-24 22:50:12,2022-05-14 13:19:36
RM-HTL0039-109,HTL0039,109,DLX,Deluxe Room,106.07,1,2020-06-03 09:41:44,2020-06-03 09:41:44
RM-HTL0039-110,HTL0039,110,EXE,Executive Suite,410.21,1,2020-06-01 06:24:09,2020-06-01 06:24:09
RM-HTL0039-111,HTL0039,111,DLX,Deluxe Room,119.41,1,2020-05-23 11:25:05,2020-11-20 05:06:59
RM-HTL0039-112,HTL0039,112,EXE,Executive Suite,409.17,1,2020-05-22 15:46:53,2020-05-22 15:46:53
RM-HTL0039-113,HTL0039,113,SUP,Superior Room,75.35,1,2020-05-06 14:22:58,2020-12-04 22:04:39
RM-HTL0039-114,HTL0039,114,STD,Standard Room,51.49,1,2020-06-02 23:15:17,2021-06-25 07:51:47
RM-HTL0039-115,HTL0039,115,EXE,Executive Suite,404.99,1,2020-05-28 11:16:19,2025-09-12 19:10:04
RM-HTL0039-116,HTL0039,116,SUP,Superior Room,88.73,1,2020-05-13 13:05:33,2025-09-13 16:38:04
RM-HTL0039-117,HTL0039,117,EXE,Executive Suite,400.62,1,2020-05-31 07:22:15,2021-10-15 02:12:10
RM-HTL0039-118,HTL0039,118,STD,Standard Room,45.08,1,2020-05-14 05:07:05,2022-11-24 02:48:29
